articleID,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
5a737fc310f40f00018bf0c3,By KENDRA PIERRE-LOUIS,article,Polar Bears Are Fat-Burning Machines. Don’t Envy: There’s a Downside.,"['Polar Bears', 'Ice', 'Seals (Animals) and Sealing', 'Arctic Regions', 'Global Warming']",55,Climate,7,2018-02-01 20:59:42,Unknown,"A new study that tracked polar bears on sea ice off Alaska found that they’re fat-burning machines. That means when food is hard to find, they lose weight fast.",The New York Times,News,https://www.nytimes.com/2018/02/01/climate/polar-bear-cameras.html,963
5a73840810f40f00018bf0ce,By CLAIRE CAIN MILLER,article,Lowe’s Set to Offer Paid Parental Leave,"['Paid Time Off', ""Lowe's Companies Inc"", 'Family Leaves', 'Labor and Jobs', 'Parenting']",61,Upshot,4,2018-02-01 21:17:56,Unknown,"In the absence of government policy on paid leave, more private companies are choosing to offer it.",The New York Times,News,https://www.nytimes.com/2018/02/01/upshot/lowes-joins-other-big-employers-in-offering-paid-parental-leave.html,509
5a73872310f40f00018bf0d9,By JODI KANTOR,article,What Changes Do You See in Tackling Sexual Harassment?,"['New York Times', 'Sexual Harassment', '#MeToo Movement', 'Workplace Hazards and Violations', 'Workplace Environment', 'Women and Girls', 'Sex Crimes']",66,NewsDesk,0,2018-02-01 21:31:11,Unknown,We’d like to hear from readers who have seen institutions and organizations develop responses to sexual harassment since #MeToo began.,The New York Times,News,https://www.nytimes.com/2018/02/01/reader-center/how-is-your-workplace-or-community-tackling-sexual-harassment.html,208
5a738e9110f40f00018bf0f9,By JOHN LELAND and ANTHONY BARBOZA,article,Shadows Bring Artists Into Relief,"['Photography', 'Blacks', 'Kamoinge', 'New York City']",68,Photo,7,2018-02-01 22:02:53,Unknown,"Anthony Barboza’s 1970s portraits of writers, musicians and dancers pay tribute to the figures who influenced him.",The New York Times,News,https://www.nytimes.com/2018/02/01/lens/honoring-black-artists-in-light-and-shadow.html,345
5a739bf710f40f00018bf127,By HELENE BAILEN,article,Special Sister Time,"['Central Park (Manhattan, NY)']",0,Metro,16,2018-02-01 23:00:01,Unknown,Coming to New York City for 32 consecutive years.,The New York Times,News,https://www.nytimes.com/2018/02/01/nyregion/metropolitan-diary-special-sister-time.html,301
5a739ce710f40f00018bf12e,By LIZ ALDERMAN,article,Outrage in France After Babies Get Sick Despite Formula Recall,"['France', 'Food Contamination and Poisoning', 'Salmonella (Bacteria)', 'Lactalis Group', 'Recalls and Bans of Products', 'Infant Formulas', 'Dairy Products', 'Regulation and Deregulation of Industry', 'Politics and Government']",66,Business,1,2018-02-01 23:04:01,Unknown,"Lactalis, a giant dairy products company, has had to recall more than 7,000 tons of products contaminated with salmonella. It did not alert regulators to past problems.",The New York Times,News,https://www.nytimes.com/2018/02/01/business/france-baby-formula-lactalis.html,1430
5a73a8f210f40f00018bf145,By PAUL KRUGMAN,article,The Gang That Couldn’t Think Straight,"['Appointments and Executive Changes', 'United States Politics and Government', 'Trump, Donald J']",68,OpEd,23,2018-02-01 23:55:25,Unknown,The astonishing incompetence of Trump appointees.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/01/opinion/trump-appointees-incompetent.html,856
5a73a8f210f40f00018bf146,By DAVID BROOKS,article,The Abortion Memo,"['Abortion', 'Voting and Voters', 'Democratic Party', 'United States Politics and Government']",68,OpEd,23,2018-02-01 23:55:26,Unknown,The Democratic Party is suffering unnecessarily.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/01/opinion/abortion-democrats-compromise.html,844
5a73acd410f40f00018bf157,By TIM WEINER,article,"In Trump vs. the F.B.I., Trump Will Lose","['Trump, Donald J', 'Federal Bureau of Investigation', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Rosenstein, Rod J', 'Wray, Christopher A', 'United States Politics and Government', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)']",68,OpEd,0,2018-02-02 00:12:00,Unknown,"He may not believe in the rule of law, but tens of thousands of men and women at the Department of Justice do.",The New York Times,Op-Ed,https://www.nytimes.com/2018/02/01/opinion/trump-fbi-winner-justice.html,863
5a73b2d710f40f00018bf15f,By THE EDITORIAL BOARD,article,The Republican Plot Against the F.B.I.,"['United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'Classified Information and State Secrets', 'Special Prosecutors (Independent Counsel)', 'Federal Bureau of Investigation', 'House of Representatives', 'Republican Party', 'Nunes, Devin G', 'Page, Carter', 'Trump, Donald J', 'Wray, Christopher A']",68,Editorial,22,2018-02-02 00:37:38,Unknown,Mr. Trump and the G.O.P. lawmakers behind the soon-to-be released Nunes memo are harming the nation in ways that could be difficult to reverse.,The New York Times,Editorial,https://www.nytimes.com/2018/02/01/opinion/nunes-memo-fbi-trump.html,1020
5a73b4e410f40f00018bf162,By NICK WINGFIELD and BRIAN X. CHEN,article,Amazon and Apple Holiday Sales Yield a Happy New Year,"['Amazon.com Inc', 'Apple Inc', 'Company Reports']",68,Business,3,2018-02-02 00:46:23,Unknown,The tech giants singled out booming results from their devices in their quarterly financial results.,The New York Times,News,https://www.nytimes.com/2018/02/01/technology/amazon-apple-holiday-sales.html,1021
5a73bb5e10f40f00018bf16a,By KATHERINE SCHULTEN,article,Unknown,[],55,Learning,0,2018-02-02 01:13:36,Unknown,"See the videos, essays and important ideas we took away from 358 submissions.",The New York Times,News,https://www.nytimes.com/2018/02/01/learning/10-things-we-learned-about-teenagers-and-the-news-the-results-of-our-student-news-diet-challenge.html,7720
5a73c0c210f40f00018bf171,By SHERYL GAY STOLBERG and MATTHEW ROSENBERG,article,The Hard Right Praises Moves By an Ex-Critic,"['Nunes, Devin G', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'Espionage and Intelligence Services', 'House Committee on Intelligence', 'House of Representatives', 'Republican Party', 'Federal Bureau of Investigation']",68,Washington,1,2018-02-02 01:37:00,Politics,"As House Intelligence Committee chairman, Representative Devin Nunes has won praise from party members he once called “lemmings in suicide vests.”",The New York Times,News,https://www.nytimes.com/2018/02/01/us/politics/devin-nunes-memo.html,1350
5a73c62810f40f00018bf17b,By MARK LANDLER and HELENE COOPER,article,Split Grows Over Alternatives For Strike Against North Korea,"['North Korea', 'Kim Jong-un', 'Nuclear Weapons', 'Trump, Donald J', 'United States Defense and Military Forces', 'United States International Relations', 'Defense Department', 'National Security Council', 'Mattis, James N', 'McMaster, H R', 'Tillerson, Rex W']",65,Washington,1,2018-02-02 02:00:04,Politics,"The Pentagon worries that the White House is moving too hastily and that giving the president too many options could increase the odds that he will act, some officials say.",The New York Times,News,https://www.nytimes.com/2018/02/01/us/politics/white-house-pentagon-north-korea.html,1344
5a73c9b410f40f00018bf186,By MICHELLE GOLDBERG,article,Don’t Believe the Liberal F.B.I.,"['Federal Bureau of Investigation', 'United States Politics and Government', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Classified Information and State Secrets', 'House Committee on Intelligence', 'Justice Department', 'Democratic Party', 'Republican Party', 'Nunes, Devin G', 'Page, Carter', 'Rosenstein, Rod J', 'Schiff, Adam B', 'Steele, Christopher (1964- )', 'Trump, Donald J']",68,OpEd,9,2018-02-02 02:15:11,Unknown,Republicans take on law enforcement.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/01/opinion/dont-believe-the-liberal-fbi.html,1352
5a73d0ca10f40f00018bf194,By JESSE GREEN,article,An Impresario in Love With Being in Charge,"['Theater', 'Classic Stage Company', 'McNally, Terrence', 'Doyle, John', 'Hodge, Douglas (1960- )', 'Fire and Air (Play)']",68,Weekend,3,2018-02-02 02:45:22,Unknown,"In Terrence McNally’s new play, Diaghilev invents Nijinsky, modern ballet and the 20th century. And that’s just in the first act.",The New York Times,Review,https://www.nytimes.com/2018/02/01/theater/review-fire-and-air-terrence-mcnally-diaghilev.html,1023
5a73d45110f40f00018bf19a,By DEB AMLEN,article,Symbol of Strength,"['Crossword Puzzles', 'Ross, Randolph (Crossword Constructor)']",68,Games,0,2018-02-02 03:00:30,Unknown,Randolph Ross begins our solving weekend.,The New York Times,News,https://www.nytimes.com/2018/02/01/crosswords/daily-puzzle-2018-02-02.html,658
5a73f0b910f40f00018bf1c0,"By JULIE BOSMAN, MATT STEVENS and JONAH ENGEL BROMWICH",article,Head of Humane Society Resigns After Claims of Misconduct,"['Humane Society of the United States', 'Pacelle, Wayne', 'Sexual Harassment', 'Boards of Directors', 'Philanthropy', 'Animal Abuse, Rights and Welfare', 'internal-national collaboration']",66,National,10,2018-02-02 05:01:41,Unknown,"Wayne Pacelle, the longtime leader of one of the nation’s most prominent animal welfare groups, was facing an uprising from staff, donors after an investigation.",The New York Times,News,https://www.nytimes.com/2018/02/02/us/humane-society-ceo-sexual-harassment-.html,1119
5a740a6c10f40f00018bf1fd,By ANNA SAUERBREY,article,Germany’s Millennial Revolution,"['Politics and Government', 'Christian Democratic Union (Germany)', 'Social Democratic Party (Germany)', 'Merkel, Angela', 'Schulz, Martin (1955- )', 'Germany']",67,OpEd,19,2018-02-02 06:51:20,Unknown,A new generation is challenging Angela Merkel and her process-oriented leadership.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/02/opinion/millennials-germany-politics-merkel.html,800
5a741a8610f40f00018bf223,By NATALIE PROULX,article,Super Bowl LII,[],67,Learning,0,2018-02-02 08:00:00,Unknown,"What are you most looking forward to — the game, the commercials, the parties or the halftime show?",The New York Times,News,https://www.nytimes.com/2018/02/02/learning/super-bowl-lii.html,110
5a74289510f40f00018bf23b,By NATALIE PROULX,article,Teaching Activities for: ‘What He Did on His Summer Break: Exposed a Global Security Flaw’,[],67,Learning,0,2018-02-02 09:00:00,Unknown,"How did Nathan Ruser, 20, discover that the Strava app’s global heat map revealed sensitive information?",The New York Times,News,https://www.nytimes.com/2018/02/02/learning/teaching-activities-for-what-he-did-on-his-summer-break-exposed-a-global-security-flaw.html,240
5a74351510f40f00018bf253,By GIOVANNI RUSSONELLO,article,"Jimmy Kimmel Attacks Devin Nunes, Key Figure in Secret Memo’s Release","['Late Show with Stephen Colbert (TV Program)', 'Kimmel, Jimmy', 'Nunes, Devin G', 'Colbert, Stephen', 'Trump, Donald J', 'State of the Union Message (US)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",64,Culture,0,2018-02-02 09:53:21,Television,Representative Devin Nunes is the chairman of the House Intelligence Committee. Kimmel sees him as “not a Trump lap dog. He’s more of a retriever.”,The New York Times,News,https://www.nytimes.com/2018/02/02/arts/television/jimmy-kimmel-devin-nunes-fbi-memo.html,480
5a7436a710f40f00018bf258,By CAROLINE CROSSON GILPIN,article,What Winter Olympic Sports Are You Most Excited About Watching?,[],68,Learning,0,2018-02-02 10:00:01,Unknown,Which other sports would you add to the Winter Games?,The New York Times,News,https://www.nytimes.com/2018/02/02/learning/what-winter-olympic-sports-are-you-most-excited-about-watching.html,715
5a7436d110f40f00018bf266,By JOANNE KAUFMAN,article,No Room for Romance,"['Dating and Relationships', 'Real Estate and Housing (Residential)']",68,RealEstate,1,2018-02-02 10:00:28,Unknown,"For some New Yorkers, dating someone in the neighborhood is a recipe for relationship disaster. So much for marrying the boy or girl next door.",The New York Times,News,https://www.nytimes.com/2018/02/02/realestate/dating-someone-in-neighborhood.html,1983
5a7436cb10f40f00018bf261,By BEN CASSELMAN,article,Tight Market Finally Fuels Wage Gains For Workers,"['United States Economy', 'Labor and Jobs', 'Wages and Salaries', 'Hiring and Promotion', 'Bureau of Labor Statistics', 'Unemployment', 'Trump, Donald J']",65,Business,1,2018-02-02 10:00:29,Economy,"Payrolls grew by 200,000 last month and hourly earnings were up 2.9 percent in a sign that American workers were benefiting from a tight labor market.",The New York Times,News,https://www.nytimes.com/2018/02/02/business/economy/jobs-report.html,1143
5a7436cf10f40f00018bf264,By NELLIE BOWLES,article,The Dawn of a Crypto Utopia?,"['Puerto Rico', 'Virtual Currency', 'Blockchain (Technology)', 'Bitcoin (Currency)', 'Federal Taxes (US)', 'Income Tax', 'Tax Credits, Deductions and Exemptions', 'Entrepreneurship', 'San Juan (Puerto Rico)', 'Hurricane Maria (2017)']",68,SundayBusiness,1,2018-02-02 10:00:30,Unknown,"Dozens of entrepreneurs, made newly wealthy by virtual currencies, have moved to the island to avoid taxes on their fortunes — and to build a society that runs on blockchain.",The New York Times,News,https://www.nytimes.com/2018/02/02/technology/cryptocurrency-puerto-rico.html,1949
5a7436ce10f40f00018bf263,By DAVE ITZKOFF,article,Trouble With Words,"['Baldwin, Alec', 'Allen, Woody', 'Toback, James', 'Saturday Night Live (TV Program)', 'Television', 'Sex Crimes', 'Sexual Harassment', '#MeToo Movement', 'Actors and Actresses']",68,Culture,1,2018-02-02 10:00:30,Television,"Mr. Baldwin’s recent attack on Dylan Farrow, who has accused Woody Allen of abuse, has drawn sharp criticism. Some viewers say his words undercut his Trump satire.",The New York Times,News,https://www.nytimes.com/2018/02/02/arts/television/alec-baldwin-woody-allen-dylan-farrow.html,1370
5a7436d310f40f00018bf26a,By JOSE A. DEL REAL,article,Attempt  To Recall  Judge Has Detractors,"['Sentences (Criminal)', 'Persky, Michael Aaron', ""Women's Rights"", 'Criminal Justice', 'Stanford University', 'Sex Crimes', 'Turner, Brock Allen', '#MeToo Movement']",68,National,8,2018-02-02 10:00:31,Unknown,One side is outraged over the abundance of sexual crimes against women; the other is worried about judicial independence and mass incarceration.,The New York Times,News,https://www.nytimes.com/2018/02/02/us/brock-turner-judge-recall-stanford.html,1372
5a7436d210f40f00018bf268,By JULIE BESONEN,article,Elegant Relic of Restaurant Row,"['Restaurants', ""Hell's Kitchen (Manhattan, NY)"", 'Barbetta (Manhattan, NY, Restaurant)', 'Maioglio, Laura']",68,Metropolitan,1,2018-02-02 10:00:44,Unknown,"Barbetta, with its jewelry-box décor and European roots, has been a theater district institution for more than a century. But is there a future for old-fashioned fine dining?",The New York Times,News,https://www.nytimes.com/2018/02/02/nyregion/the-elegant-relic-of-restaurant-row.html,2723
